Dialect_Word,SAE_Word,Dialect_Prompt,SAE_Prompt,person_in_prompt,dialect_word_count,polysemic,Polysemy_Prompt,Original_Dialect_Prompt,Original_SAE_Prompt
killer litter,litter thrown from a high-rise building,"An image of a couple, a Hispanic man and a South Asian woman, strolling on a city street. They look startled as they narrowly escape being hit by a piece of hazardous or dangerous litter falling from above. The piece of litter is caught mid-air in the composition, while the couple's expressions denote surprise and fear.","A heterosexual couple, with the woman of South Asian descent and the man of Hispanic descent, are seen taking a leisure stroll downtown. From above, an almost catastrophic moment unfolds as a trash bag is seen flung from a high-rise building nearby, not far from their path. The couple, unaware of the impending danger, continue their walk, the juxtaposition of their relaxed demeanor with the suspense of the looming litter provides a snapshot of unexpected urban danger.",1,1,0,,a couple walking nearly hit by killer litter,a couple walking nearly hit by litter thrown from a high-rise building
changkol,hoe,"A South Asian man, dressed in comfortable and rustic work clothes, is engrossed in tending his lush vegetable garden. He's using a traditional changkol, a tool used for digging and hoeing, letting the soil breathe and preparing it for planting. Defined by the warm glow of early evening sunlight, the garden around him is brimming with various green plants, crunchy vegetables and small, ripe fruits. The image encapsulates a serene moment in nature where man and earth connect.","A South Asian man is using a hoe in a vegetable garden. He is dressed in earth-toned clothes suitable for gardening and he is sweating from the effort of his hard work. The sky above him is clear, and there is a bright sun that shines down on the healthy, green plants in the garden. Around him are different types of vegetables, including carrots, tomatoes, lettuce, and potatoes. Some are ready to be harvested, while others are still growing. The garden he is working in is meticulously maintained, reflecting his dedication to growing healthy, organic vegetables.",1,1,0,,a man using a changkol in a vegetable garden,a man using a hoe in a vegetable garden
changkol,hoe,"An Indonesian traditional tool called a changkol on a display shelf in a retail store. The changkol has a wooden handle and a metal blade with a slightly concave shape. It is used mostly for agricultural purposes like digging and hoeing. The shelf is made of wooden planks and is decorated with other agricultural tools. The store has bright lighting, and you can see other shelves filled with similar tools in the background.","A close-up detailed view of a gardening hoe carefully placed on a wooden shelf in a well-lit store. The hoe has a strong wooden handle and a sharp metal blade. The shelf on which it rests is neat with price tags clearly displayed next to each item. The background depicts others tools and gardening gear, arranged in order, creating a sense of an organised store. The whole scene is captured under the bright artificial lights, creating a pleasant shopping ambiance.",0,1,0,,a changkol on a shelf in a store,a hoe on a shelf in a store
changkol,hoe,"A distinct view of a farmer at work in a field. The farmer, who is of Hispanic descent, is using a changkol, a traditional Indonesian hoe with a wooden handle and a wide, flat blade. He is dressed in typical farmer attire - a straw hat to protect from the sun, a worn-out plaid shirt, and sturdy boots muddled with dirt. He is toiling in the field under the midday sun, sweat trickling down his face. His posture is strong and determined, showcasing his hardworking spirit. Surrounding him are rows of lush crops swaying gently in the wind.","A Middle-Eastern female farmer standing in a field under the warm sunshine. She is wielding a traditional wooden hoe and using it to till the soil, her gaze focused and hands firm. Green shoots peek up from the ground around her, a stark contrast against the rich brown soil. The open sky overhead is a serene blend of light blue hues with fluffy white clouds scattered across. The scene conveys a sense of tranquility, dedication, and connection with the earth.",1,1,0,,a farmer using a changkol in a field,a farmer using a hoe in a field
changkol,hoe,A South Asian man is busy digging holes in his front yard using a traditional tool known as a 'changkol'. He is wearing weather-appropriate clothing suitable for work. His yard is adorned with a neatly manicured lawn and several trees. You can see his moderately-sized house in the background.,"A Middle-Eastern female in practical gardening clothes digging diligently in her front yard with a sturdy, well-used hoe. There are patches of freshly tilled earth around her and she has a look of determination on her face, indicating a hard day's work. A sunhat shields her face from the bright sunlight and beads of sweat are visible on her forehead. The yard is surrounded by beautiful flowers and a white picket fence, with a quaint, cozy house in the background.",1,1,0,,a person digging in their front yard with a changkol,a person digging in their front yard with a hoe
changkol,hoe,"An illustration of a South Asian male farmer dressed in traditional workwear, carrying a changkol, a long-handled, flat-bladed traditional tool used for digging and hoeing. The farmer works diligently in the verdant rice fields under the warmth of the afternoon sun. In the background, one can see a stretch of green paddy fields, interspersed with palm trees under the clear blue sky.","An image of a deeply tanned, muscular Caucasian man in his early forties dressed in traditional farmer's clothing complete with straw hat and rubber boots. He is dutifully marching across a fertile agricultural land carrying a well-worn hoe over his shoulder, ready for a hard day's work in the fields. The sun is rising behind him, casting long shadows on the fresh dew-covered crop rows. The rural landscape sprawling in the background is serene and full of promise.",0,1,0,,a farmer carrying a changkol,a farmer carrying a hoe
changkol,hoe,"A rustic shed interior scene featuring three changkols, traditional Asian digging tools, resting against an aged wooden wall. The changkols have sturdy wooden handles with a metallic blade at one end. Sunlight trickles through the gaps in the wood planks of the shed, illuminating particles of dust in the air and casting shadow patterns on the floor.","Three garden hoes leaning against an aged wooden wall inside a rustic shed. The shed has small slatted windows to let in dappled sunlight. Dust motes float in the air, and other gardening tools are haphazardly scattered across the dirt floor. The hoes are showcased in the center with their metal heads glinting in the ambient sunlight.",0,1,0,,three changkols leaning on a wall in a shed,three hoes leaning on a wall in a shed
chilli crab,spicy stir-fried crab,"A picture showing a large chili crab, filled with robust and juicy meat, beautifully placed in the centre of a banquet table. The table is adorned with exquisite tablecloth and decorated with other delicious dishes, expressing an atmosphere of festivity. The crab's claws are particularly large, indicating its freshness and high quality. The succulent yet spicy gravy is dripping off the crab, enhancing the mouth-watering appeal of this main dish. The garnishing includes sprinkles of fresh green herbs and the table lighting subtly enhances the enticing visual appeal of the meal.","Visualize a large, spicy stir-fried crab, steaming and richly colored, positioned centrally on a grand banquet table. The table is adorned with an exquisite tablecloth and elegant silverware. The light from an ornate chandelier above softly illuminates the crab and brings out the enticing textures in its golden-red shell. Dotted around the crab are various complementing dishes, contributing to the richness of the spread. The banquet is set for an evening of grandeur and gastronomic delight.",0,1,0,,a large chilli crab on a banquet table,a large spicy stir-fried crab on a banquet table
chilli crab,spicy stir-fried crab,"A diverse family savouring the delicious taste of chilli crab in an upscale dining establishment. A South Asian woman, the mother, is cracking open a claw with a nutcracker. Her Caucasian husband, the father, is scooping up the spicy sauce with a man tou. Their Black son is merrily slurping a crab leg, while their Hispanic daughter tenderly peels off the crab meat. Around them, the ambiance is sophisticated, with tastefully ornate table settings, soft lighting reflecting off crystal glasses, and impeccably dressed waitstaff discreetly moving around to ensure top-notch service.","A beautifully depicted family dinner scene in a high-end restaurant. An African-American father and Asian mother are cheerfully enjoying a delectable spicy stir-fried crab dish with their two children, one Hispanic son and one Middle-Eastern daughter. Elements of fancy restaurant setting include chandeliers, velvety banquettes, exquisite table settings, and tastefully-placed embellishments. The vivid flavor of the crab and the vibrant spices color their plates, paint the air with an appealing aroma, and wrap the family in an atmosphere of delight and togetherness.",1,1,0,,a family enjoying chilli crab in a fancy restaurant,a family enjoying spicy stir-fried crab in a fancy restaurant
chilli crab,spicy stir-fried crab,"Visualize two plates filled with red, spicy chilli crab. The crab is covered with a glossy, fiery red sauce, and is garnished with green cilantro. The plates sit on a clean, white table, and surrounding them are pair of crab crackers and small bowls of dipping sauce on the side.","Imagine a well-lit scene where two plates of spicy stir-fried crab are placed on a white table. The crab is a vibrant shade of orange, heavily glazed with glossy, reddish-brown sauce. You can almost see the fragrant steam rising from the sizzling dish, hinting at its spice level. The table's crisp white surface accentuates the crabs and adds a clean, minimalist contrast to the colourful, tantalising dish. The claws and legs of the crabs sprawl out over the plates, showcasing a culinary artistry that doesn't sacrifice sophistication for the spicy intensity of the dish.",0,1,0,,two plates of chilli crab on a white table,two plates of spicy stir-fried crab on a white table
chilli crab,spicy stir-fried crab,"A large chilli crab dish, filled with vibrant red sauce and thick, juicy crab meat, sitting centred on a rustic wooden table. To its right, there is a bowl of steamed white rice, the grains perfectly cooked and fluffy. The dish and bowl are illuminated under a soft warm light, enhancing the welcoming and appetizing look of the meal.","A large stir-fried crab, full of spicy undertones that lend it a fiery hue, nestled on a bed of colorful stir-fried vegetables. Its claws are raised in a presentation style, with the crab meat looking succulent and juicy. Sitting adjacent to it on the warm wooden table is a pristine white bowl filled to the brim with freshly steamed, fluffy rice grains. The table is set with Chinese-style cutlery, and low ambient lighting casts a pool of gold over the scene, enriching the color contrasts and enhancing the visual appeal of the tempting Asian-style dinner setup.",0,1,0,,a large chilli crab and a bowl of rice on a table,a large spicy stir-fried crab and a bowl of rice on a table
chilli crab,spicy stir-fried crab,"A Middle-Eastern male waiter attentively holding a tantalizing dish of chilli crab. He is neatly dressed in his professional attire with a white apron wrapped around his waist. The dish consists of a whole crab, smothered in a vibrant, spicy red chilli sauce, presented on a porcelain plate. The red hue of the chilli sauce contrasted with the bright white of the plate. A garnish of fresh coriander leaves complements the dish, adding to its visual appeal.","An image of a professional waiter of South Asian descent, dressed in a crisp white shirt and black trousers, holding a plate of fiery red stir-fried crab dish. There's steam rising from the plate suggesting the food is freshly cooked. His face displays a friendly and inviting look. The waiter is in a tastefully decorated restaurant environment with soft lighting and warm tones",1,1,0,,a waiter holding a chilli crab dish,a waiter holding a spicy stir-fried crab dish
chilli crab,spicy stir-fried crab,"A middle-aged South Asian man, donned in a white chef's uniform, is enthusiastically making chilli crab in a large, shiny wok. The sparks of the sizzling chilli and garlic mix are visible as he masterfully flips the contents of the wok. The vibrant red crabs in the wok are freshly cooked and look delicious. The backdrop is an equally stunning commercial kitchen with gleaming metallic surfaces and a variety of different cooking utensils hanging neatly from a rack.","A Middle-Eastern female chef, donned in a classic white chef's uniform and a tall chef's hat, stirring a large, sizzling wok. The wok is filled with stir-fried crab that's bright red from the spices. Wafts of steam rise dramatically from the wok, filling the restaurant kitchen, spreading the aroma of the spicy crab. The chef has an expert grip on the long wooden spatula, enthusiastically flipping the spicy stir-fried crab. Around her, ingredients like red chili peppers, cloves of garlic, and fresh crabs lie, hinting at the dish's spicy nature.",1,1,0,,a chef making chilli crab in a large wok,a chef making spicy stir-fried crab in a large wok
mamak,uncle,"A depiction of a loving moment between a young boy of Middle-Eastern descent and his mother, also of Middle-Eastern descent. They are spending time together in a warm, cozy living room. The child is sitting on a comfortable rug, playing with colorful toys, while the mother watches him smilingly from a nearby armchair with a cup of tea in her hands. Their surroundings are filled with elements of their cultural heritage, like patterned carpets and delicate metal tea set.","Error: Error code: 400 - {'error': {'code': 'content_policy_violation', 'message': 'Your request was rejected as a result of our safety system. Your prompt may contain text that is not allowed by our safety system.', 'param': None, 'type': 'invalid_request_error'}}",1,1,0,,a child with his mamak,a child with his uncle
mamak,uncle,"An image of a South Asian man who works as a street food vendor, or mamak, wearing a dark blue shirt. He is vividly framed in the midst of a bustling street scene, the colors of the street vivid against his dark blue attire. The ambient light glows on his face, highlighting his sincerity and dedication towards his work.","An image of a South Asian man, interpreted as an uncle, wearing a dark blue shirt. He might have a comforting smile on his face. The shirt could be a traditional button-up with a collar, long sleeves rolled up to elbows. His hair is slightly greying, hinting at a mature age.",1,1,0,,a mamak wearing a dark blue shirt,an uncle wearing a dark blue shirt
mamak,uncle,"An illustrative scene depicting a group of South Asian men engaging in a discussion. They are dressed in traditional Mamak attire, consisting of sarongs and loose-fitting shirts. They are seated around a wooden table furnished with steaming cups of teh tarik and various types of roti. The background boasts a bustling street market in Malaysia, filled with vibrant colors, food stands, and a diverse crowd.","A diverse group of uncles engaged in a lively conversation. On the left, a Caucasian uncle is sharing a humorous anecdote, gesturing with his hands. Seated opposite him is a South Asian uncle, laughing wholeheartedly at the tale. Standing on the right, a Hispanic uncle is sipping his coffee, eagerly listening to the conversation, noticed by a Middle-Eastern uncle who just arrived to join them. All of them are in a comfortable living room, filled with warm light from the window.",1,1,0,,a group of mamaks talking,a group of uncles talking
mamak,uncle,"A South Asian man, wearing traditional Baju Melayu with a songkok on his head, is seen shopping in a modern supermarket. He's in the produce section, standing in front of an array of colourful fruits neatly arranged in wicker baskets. His hand is extended, lightly handling an apple to check its ripeness. In his shopping cart, one can see a yellow banana bunch and an orange. Fluorescent lights illuminate the scene, creating an inviting ambience. Everyone around him is busy, indifferent to his careful selection, encapsulating the everyday hustle of city life.","A middle-aged South Asian man, donning casual attire with a friendly smile on his face, is in a vibrant, bustling supermarket. He is thoughtfully inspecting an array of fresh fruits, including apples, oranges, and bananas, that are stacked neatly in baskets. He holds an apple close to his eyes, the shine reflecting off its surface indicating its freshness. The environment is teeming with assorted grocery items, subtly blurring in the background adding to the overall scene. There's an air of abundance and livelihood invoked by the scene.",1,1,0,,a mamak buying fruit from the supermarket,an uncle buying fruit from the supermarket
mamak,uncle,"A South Asian man enjoying a cup of coffee at the dining table, the aroma of the coffee beans fills the room. He is engrossed in a local newspaper that sits atop the table, next to a plate of freshly made roti canai. The morning sun streams through an open window, adding a warm glow to the scene. The table is a traditional wooden construction, its surface worn and polished from years of use. Behind him, the kitchen bustles with activity as more meals are been prepared for the busy day ahead.","A middle-aged, Hispanic man sitting at a traditional oak dining table and sipping hot coffee from a ceramic mug. He's dressed casually in a flannel shirt and blue jeans. His facial expressions hint towards a sense of tranquillity and satisfaction. The room is softly lit, with the man surrounded by the coziness of his environment. On the table, besides his coffee mug, there lies a scattered newspaper, an empty plate hinting at a finished breakfast, a glass jar of sugar, and a small stainless steel milk creamer.",1,1,0,,a mamak drinking coffee at the dining table,an uncle drinking coffee at the dining table
mamak,uncle,"An Asian South Indian man engrossed in reading a newspaper, leisurely lounging on a cozy couch in a living room setting. He's casually dressed in comfortable house clothes, oozing a relaxed and peaceful vibe while deeply immersed in current world events through black and white inky pages. The newspaper is fully spread out, blocking most of his torso. The séance is quietly radiant with subdued daylight softly streaming in from a nearby window, adding a soft, warm glow to the peaceful scene.","A middle-aged Hispanic man reclining comfortably on a plush, well-used couch. He is engrossed in reading a newspaper, holding it up with both hands. His half-rim reading glasses are perched on his nose. The quiet, yet deep concentration on his face highlights his interest in the daily news. The warm, ambient sunlight filtering through the nearby window adds a cozy feel to the scene. The room includes common living room elements like a side table, lamp, rug, and tastefully decorated shelves with books and miscellaneous items.",1,1,0,,a mamak reading a newspaper while on the couch,an uncle reading a newspaper while on the couch
popiah,Fujianese fresh spring roll,"An overhead view of a plate containing Popiah, a traditional Southeast Asian spring roll. The Popiah is freshly made, with visible fillings of finely chopped vegetables, tofu, and small prawns, tightly wrapped in thin, translucent paper-like wheat crepe. Beside the Popiah, there's a small bowl of spicy red chili sauce and another bowl of sweet, sticky hoisin sauce. Both sauces are garnished with freshly chopped green cilantro. The plate rests on a dark wood table, giving a striking contrast to the light-colored Popiah and the vibrant sauces.","A detailed visual depiction of a plate filled with fresh Fujianese spring rolls. These delicate, delicious creations are carefully wrapped in translucent rice paper. Nestled inside the roll, a vibrant mix of finely shredded vegetables and noodles peeks through. Intermingling within the arrangement on the plate, there's a side of chili, its bright and fiery red contrasting with the neutral tones of the spring rolls. A pool of savoury sauce is also present, its glossy sheen shimmering invitingly. Overhead lighting casts soft, enticing shadows, adding to an aura of warmth and inviting intimacy.",0,1,0,,a plate of popiah with chili and sauce,a plate of Fujianese fresh spring roll with chili and sauce
popiah,Fujianese fresh spring roll,"An Asian male waiter in a black and white uniform, holding a white ceramic plate with several pieces of freshly made Popiah. The Popiah appear delicious with visible filling of stir-fried jicama, bean sprouts, lettuce, and tofu wrapped in a thin, soft wheat flour crepe. The waiter is in a restaurant setting with ambient lighting, showcasing a warm and welcoming atmosphere.","A South Asian male waiter wearing a crisp, elegantly ironed uniform and a well-practiced welcoming smile, holding a white ceramic plate. The plate is filled with an array of Fujianese fresh spring rolls, cut in bite-sized pieces, with the golden wrappers glistening under the ambient restaurant light. Each roll is stuffed with an enticing mix of vegetables and meat, showcasing a variety of colors peeking through the thin, translucent wrappers.",1,1,0,,a waiter holding a plate of popiah,a waiter holding a plate of Fujianese fresh spring rolls
popiah,Fujianese fresh spring roll,"A South Asian woman is enjoying a popiah at a small street stall. She's sitting on a stool near the counter, delicately eating the fresh roll filled with vegetables and meat. The stall, covered by a colorful striped canopy, is adorned with various Asian decorations. Around her are vibrant sights and sounds of an animated street market. Hawkers are selling their goods, people are walking by, and the aroma of street food is filling the air.","A South Asian woman is seen enjoying a fresh Fujianese spring roll at a bustling street vendor stall. The roll glistens with freshness and is filled with an array of colorful vegetables and succulent shrimp peeking through its translucent rice paper. The street cart she's at is packed with all sorts of Asian culinary delights, hitting the senses with a medley of spices and flavors. People are moving about, making the street come alive with energy and excitement. This image perfectly captures the allure of street food culture and the joy of savouring a tasty bite at a roadside stall.",1,1,0,,a person eating a popiah at a street stall,a person eating a Fujianese fresh spring roll at a street stall
popiah,Fujianese fresh spring roll,"A table setting featuring a bowl filled with steaming, freshly-boiled noodles, garnished with herbs and vegetables. Next to it, a plate is laid out with a couple of servings of popiah, the traditional Southeast Asian spring roll, made of thin pastry skin enveloping a mixture of finely grated and stir-fried fillings. The table surface, perhaps of polished wood, reflects a little light, enhancing the visual appeal of this delicious, ready-to-enjoy meal.","A vibrant image representing Chinese cuisine. A bowl filled with steaming, freshly made noodles, accompanied by a plate of Fujianese fresh spring rolls. Both the bowl and plate are placed neatly on a rectangular wooden table, contrasted against its dark brown surface. The spring rolls are stuffed with a rainbow of colorful veggies, shining with freshness, while the bowl of noodles is submerged in a flavorful broth with fresh herbs sprinkled on top. An inclusive representation of delicious ethnic foods.",0,1,0,,a bowl of noodles and a plate of popiah on a table,a bowl of noodles and a plate of Fujianese fresh spring rolls on a table
popiah,Fujianese fresh spring roll,"A visually appetizing scene showcasing a plate of Popiah. Popiah is a freshly-made thin, crepe-like pan cooked pastry filled with finely grate turnips, carrots, fried tofu, shrimps and bean sprouts. It's rolled up neatly and served sliced in bite-sized segments showcasing the interior ingredients. Sitting to the side of the plate is a small serving dish holding the tangy and sweet dipping sauce made from soy and hoisin sauce garnished with chopped peanuts and chili. The whole setup is placed on a wooden table with incidental lighting emphasizing the textures and colors of the food.","A close-up view of a plate filled with freshly made Fujianese spring rolls. Each roll is meticulously crafted, showing off the translucent rice paper wrappers filled with colorful vegetables and delicate strips of meat. The edges of the paper are neatly tucked, and the rolls are arranged in a circular pattern on the plate. Nearby, a small dipping dish filled with tangy sauce offers a vibrant contrast. The background is soft and blurry, keeping the focus on the plate of spring rolls and its accompanying sauce.",0,1,0,,a plate of popiah with a dipping sauce on the side,a plate of Fujianese fresh spring rolls with a dipping sauce on the side
popiah,Fujianese fresh spring roll,"Imagine a bustling food stall situated on a busy city street. At the heart of the stall, visualize a scrumptious array of popiah, a type of fresh spring roll stuffed with a variety of ingredients such as stir-fried jicama, carrots and cabbage. The popiah skins are thin and translucent, displaying the colourful mix of ingredients inside. The owner, a middle-aged South Asian man with a friendly smile, arranges the popiah neatly on a bright plate. Around the food stall are groups of people of all descents and genders, doing their best to get a taste of the mouthwatering popiah.","Imagine a bustling food stall, full of vibrant colors and delicious aromas. Prominently on display are Fujianese fresh spring rolls, meticulously prepared and beautifully presented. The spring rolls are enticing, with their translucent wrappers revealing the crunch of fresh vegetables and succulent pieces of meat within. With their delicately crisp exterior and steamed to perfection inside, these spring rolls are a feast for the senses, epitomizing the culinary heritage of Fujian region in China. The food stall itself is decorated with traditional Fujian motifs, giving it an authentic touch.",0,1,0,,a food stall with popiah,a food stall with Fujianese fresh spring rolls
roti prata,Indian flatbread,"An image of a plate containing warm, flaky roti prata. The roti prata is a flatbread with a slight golden brown crust and it is cooked to perfection, reflecting the skill of the chef. There are slight cracks on the surface, revealing the soft, multi-layered inside. Beside the main plate, there is another small dish filled with rich, spicy curry, emitting a warm, inviting aroma. The color of the curry is vibrant orange and there are visible spices and herbs floating in it, enhancing its palatability. The image captures the beauty and deliciousness of this iconic South Asian dish.","A well garnished plate featuring Indian flatbread, commonly known as roti, next to a bowl of rich and aromatic curry. The flatbread appears soft and slightly browned, perfect for breaking pieces off and dipping into the curry. The curry is decadently spiced and emits enough steam to suggest it's freshly served hot. Fragments of chopped coriander are sprinkled over the top of the curry, providing a dash of green in contrast with the deep reddish-brown of the curry sauce. The whole setting is on a traditional Indian wooden dining table.",0,1,0,,a plate of roti prata with curry on the side,a plate of Indian flatbread with curry on the side
roti prata,Indian flatbread,"A Middle-Eastern woman enjoying her meal with her hands. She's eating a traditional food item known as roti prata, an Indian-influenced flatbread dish found in Malaysia and Singapore. Her table is brimming with colorful side dishes. The atmosphere around her is warm and inviting, reflecting her enjoyment of the delicious meal.","An individual of White descent and unspecified gender is sitting at a rustic wooden table with a spread of Indian food in front of them. They are poised to take a bite from a piece of Indian flatbread, or roti, with their right hand. The roti, golden-brown and steamy, is torn into a manageable piece. There are also other dishes present on the table such as a creamy vegetable curry and spicy lentil soup, adding to the vibrant colours of the scene.",1,1,0,,a person eating roti prata with their hands,a person eating Indian flatbread with their hands
roti prata,Indian flatbread,"A culinary scene featuring a delicious serving of Roti Prata. This popular Asian flatbread, golden brown in color with crispy edges, is folded on a white plate. Beside the bread, there's a side dish overflowing with flavorful curry. It's deep orange color, with hints of red and yellow from various spices, catches the eye. Fragrant herbs are sprinkled liberally, enhancing the appeal of the dish. You can also see a polished wooden spoon and a shiny fork resting on a napkin nearby, ready to delve into this gastronomical delight.","A close-up image showing Indian flatbread, possibly roti or naan, resting slightly curled on a rustic wooden table. Beside the bread there is a serving dish filled with richly colored curry, where you can see pieces of veggie or meat basking in the smooth, spicy sauce. The curry is garnished with fresh herbs, sprinkled over the surface with a few scattered on the table. The appealing aroma of the dishes seems to waft from the image.",0,1,0,,roti prata with curry,Indian flatbread with curry
roti prata,Indian flatbread,"Visualize a rustic wooden table set in warm, ambient lighting. On the table, there's a distinctively flaky and layered roti prata, golden-brown in color, beautifully presented on a ceramic plate. Beside it is an array of colorful fresh vegetables, including bright red tomatoes, vibrant green lettuce, and crisp cucumbers, all arranged aesthetically in a serving bowl. The overall scene has an enticing, inviting aura, alluding to a delicious and healthy meal that's waiting to be savored.","Create an image of a rustic wooden table set with a feast of traditional Indian cuisine. A large, puffed-up Indian flatbread or 'roti' is the star of the meal, its surface slightly charred and glistening with a brush of ghee. Assorted vegetables accompany it such as bright red tomatoes, sliced cucumbers, garden-fresh bell peppers, and tantalizingly tender, roast potatoes. The assortment exhibits various shades of green, red, and yellow, along with the golden brown of the flatbread, the entire setting beautifully lit under soft, natural light.",0,1,0,,a table with roti prata and vegetables,a table with Indian flatbread and vegetables
roti prata,Indian flatbread,"A delicious scene featuring an authentic South Asian dish known as roti prata. One piece of this round, flaky bread is being dipped into a bowl of aromatic and spiced curry. The roti prata has a golden-brown crust and soft, steamy interior, which contrasts with the deep, reddish-brown color of the spicy curry. Both are placed on a traditional round metal tray, giving a sense of Asian cuisine. The curry is garnished with few coriander leaves, and some small pieces of chopped chili peppers and garlic.","Depict a tantalizing scene of a piece of Indian flatbread, known as roti or naan, elegantly dipped into a flavorful and spicy curry. The curry should be thick and vibrant, full of vegetables and chunks of tender meat. The flatbread should be golden brown, with some charred spots for added flavor. Hot steam rises from both the foodstuff exuding inviting aroma. Try to convey the richness of Indian cuisine and its flavors through this image.",0,1,0,,a piece of roti prata dipped in curry,a piece of Indian flatbread dipped in curry
roti prata,Indian flatbread,"A delicious meal on a rustic wooden table is laid out in a humble setting. There's a plate of golden brown roti prata, famous South Asian flatbread richly cooked and layered intricately showing off its flaky texture. A side of curry for dipping accompanies it, brimming with vivid herbs and spices. Next to it, there's a steaming cup of traditional tea, its deep amber contents swirling with hints of fresh leaves and milk. The subtle steam rising from it evokes a feeling of warmth and homeliness. Sunlight streams in from a window nearby, casting soft illuminating light on the delicious setup.","An intricately decorated wooden table with a plate of flavorful Indian flatbread, or roti, and a hot steaming cup of masala chai. The chai's aroma is fragrant with the scent of cinnamon, cardamom, cloves, and ginger blending together. The soft, fluffy roti lies next to it, its light brown crust glistening slightly under the ambient light. Around the table, there's an atmosphere of warmth and coziness, inviting one to sit and enjoy this traditional Indian meal.",0,1,0,,roti prata and tea on a table,Indian flatbread and tea on a table
bak kwa,Chinese pork jerky,"A South Asian male joyfully indulging in a flavorful piece of Bak Kwa, a popular sweet and salty type of barbecued pork, amidst the vibrant ambiance of a bustling festival. Surrounding him are colorfully decorated stalls, enthusiastic crowds, and an array of intriguing cultural artifacts and decor. The background brims with a lively festival scene featuring music, dance, and other forms of cultural performances.","An image depicting a Caucasian man joyfully savouring Chinese pork jerky during a festive celebration. The vibrant colours and sounds around him symbolize the bustling festival. People are gathered around small stalls selling various delicious treats, and there's an air of delight and excitement. The man is holding the jerky with chopsticks and seems to enjoy every bite, offering a glimpse of the cultural richness of the event.",1,1,0,,a person eating bak kwa at a festival,a person eating Chinese pork jerky at a festival
bak kwa,Chinese pork jerky,"Visualize a clear plastic bag filled with slices of bak kwa, which are Chinese sweet barbecue pork jerky. The bag is sealed with a vibrant red ribbon that is tied into a neat bow. The glossy pieces of bak kwa are visibly packed in, showcasing their reddish-brown hue and slightly charred edges. The red wrapping around the bag complements the color of the bak kwa, while simultaneously projecting an air of festivity and celebration typically associated with Chinese traditional occasions.","A bag of Chinese pork jerky wrapped in vibrant red packaging. The package is shiny and sealed, showcasing an image of the product - succulent pork jerky, brownish in color and textured with various spices. This image also features Chinese characters, probably describing the product and its intricate flavors.",0,1,0,,bak kwa in a bag with red wrapping,Chinese pork jerky in a bag with red wrapping
bak kwa,Chinese pork jerky,"Imagine an intriguing scene in a quaint, traditional marketplace. An Asian gentleman, stylishly dressed in smart casual clothes, is standing in an old, cultural shop. The shop is filled with delicious aromas and displays of various delectable products. He is engaging with the shop owner, a European woman in her 40s, who is wrapping up a delicacy known as 'Bak Kwa'. This Chinese snack, similar to jerky, is attractively displayed in beautiful packaging. The ambience is friendly and bustling with shoppers picking up their favourite items.","A middle-aged, South Asian woman is seen engaged in the process of purchasing Chinese pork jerky from a quaint and traditional shop. The shop is filled with the rich colors of various Asian sweets and snacks on display. An Hispanic male shop keeper is behind the counter, helping the woman with her purchase. His warm, friendly smile adds a homely touch to the scene. In the background, you can see wooden shelves stocked with a variety of local produce. The aroma of the jerky fills the air, invoking the essence of the far east.",1,1,0,,a person buying bak kwa from a shop,a person buying Chinese pork jerky from a shop
bak kwa,Chinese pork jerky,"A visual depiction of a round white plate placed on a wooden surface. The plate is full of bright orange-red Bak Kwa, a savory-sweet dried meat delicacy originating from China. The pieces are square-shaped, thinly sliced, and give off a glossy look due to the marinated and barbecued cooking process. Spread around the Bak Kwa are a couple of red chili peppers and fresh green herb leaves for garnishing.","Imagine an aesthetically arranged plate, set on a dark wooden table. On the plate, there is Chinese pork jerky, sliced into thin strips. The pork jerky is a rich mahogany color, showcasing its sweet and savory flavors. Around the plate is a smattering of additional elements like fresh red chili peppers and chopped green scallions to add color and context. The plate's intricate design details echo the oriental aesthetic, creating a harmonious rendering of a Chinese culinary delight.",0,1,0,,a plate with bak kwa on it,a plate with Chinese pork jerky
bak kwa,Chinese pork jerky,"Create a visual of a Hispanic female and a Middle-Eastern male, both leisurely enjoying Bak Kwa, a type of Chinese barbecued pork. They are sitting across from each other at a picnic table, with a plate of Bak Kwa in the center. The woman is holding a piece of Bak Kwa in her right hand and the man has a piece near his mouth. The setting is a sunny afternoon in a park, with trees in the background and a light breeze causing the leaves to sway.","In a food-focussed scene, an Asian woman and a Caucasian man are happily enjoying Chinese pork jerky. The setting is a traditional Chinese kitchen with ambient lighting. They are sitting at a rustic wooden table adorned with Chinese decorations. The pork jerky itself is glossy, a blend of brown and reddish hues, indicating the sweet and salty flavor typical of the snack. Their expressive faces suggest the delight they experience while savoring each bite, creating a shared bond over this gastronomic adventure.",1,1,0,,two people both eating bak kwa,two people both eating Chinese pork jerky
